timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
671222.687,19.531,-580.078,-11.230,30.762,671222.688,-0.006
671222.690,8.789,-904.297,-20.020,29.785,671222.688,-0.002
671222.694,46.875,-314.453,-24.902,18.555,671222.688,0.002
671222.698,68.848,-95.703,-24.902,18.555,671222.688,0.006
671222.702,46.387,-120.605,-24.902,13.184,671222.750,-0.019
671222.706,0.977,-477.051,-19.531,12.207,671222.750,-0.016
671222.710,10.254,-493.164,-17.578,23.926,671222.750,-0.012
671222.714,39.551,-117.676,-22.461,27.832,671222.750,-0.008
671222.718,15.625,-166.992,-23.438,18.555,671222.750,-0.004
671222.722,-29.297,-423.828,-21.484,6.836,671222.750,0.000
671222.726,-42.969,-834.961,-16.602,15.625,671222.750,0.004
671222.729,-1.465,-691.406,-19.531,23.926,671222.750,0.008
671222.733,20.996,-175.293,-24.902,9.277,671222.750,0.012
671222.737,-6.348,-180.176,-12.207,4.395,671222.750,0.016
671222.741,-11.719,-72.754,-14.160,2.930,671222.750,0.020
671222.745,14.648,-289.062,-20.020,20.996,671222.750,0.024
671222.749,27.832,-776.367,-15.137,32.227,671222.750,0.001
671222.753,4.395,-428.711,-19.531,9.277,671222.750,0.004
671222.757,-22.949,-128.906,-18.555,15.137,671222.750,0.008
671222.761,-7.812,-345.703,-10.742,30.273,671222.750,0.012
671222.765,16.602,-606.445,-12.207,32.227,671222.750,0.016
671222.769,0.488,-843.750,-14.648,24.902,671222.750,0.020
671222.772,-29.297,-691.406,-20.020,1.465,671222.750,0.024
671222.776,-16.602,-236.328,-20.020,6.348,671222.750,0.028
671222.780,24.414,-18.066,-17.090,20.996,671222.812,-0.031
671222.784,20.996,-240.723,-18.555,11.230,671222.812,-0.027
671222.788,-13.184,-656.738,-24.902,7.324,671222.812,-0.023
671222.792,-11.230,-426.758,-21.973,10.742,671222.812,-0.019
671222.796,38.574,-156.250,-11.719,19.531,671222.812,-0.022
671222.800,59.570,-160.645,-12.695,19.531,671222.812,-0.018
671222.804,30.273,-285.156,-14.648,16.113,671222.812,-0.014
671222.808,19.531,-800.781,-16.602,33.203,671222.812,-0.010
671222.812,43.457,-721.191,-19.043,37.598,671222.812,-0.007
671222.815,42.480,-520.996,-15.625,29.297,671222.812,-0.003
671222.819,-13.184,-637.695,-18.066,20.020,671222.812,0.001
671222.823,-45.898,-360.352,-18.555,12.695,671222.812,0.005
671222.827,-34.668,-724.121,-7.324,43.457,671222.812,0.009
671222.831,3.418,-767.578,-10.742,49.805,671222.812,0.013
671222.835,15.137,-231.934,-19.531,17.578,671222.812,0.017
671222.839,-20.508,-218.750,-23.926,4.395,671222.812,0.021
671222.843,-16.113,-213.867,-16.602,12.695,671222.875,-0.025
671222.847,29.785,-377.930,-17.090,19.531,671222.875,-0.021
671222.851,47.852,-345.215,-21.484,8.789,671222.875,-0.017
671222.854,7.812,-420.410,-16.113,-3.906,671222.875,-0.013
671222.858,0.000,-467.773,-19.531,-5.859,671222.875,-0.009
671222.862,42.969,-405.273,-19.531,8.301,671222.875,-0.005
671222.866,34.180,-812.012,-14.648,15.625,671222.875,-0.001
671222.870,-27.344,-847.168,-19.043,0.000,671222.875,0.003
671222.874,-54.688,-309.082,-26.367,-15.137,671222.875,0.007
671222.878,-36.621,-88.867,-26.855,4.883,671222.875,0.011
671222.882,-31.250,-95.215,-16.113,11.230,671222.875,0.014
671222.886,-75.195,-457.520,-15.625,-1.465,671222.875,0.018
671222.890,-107.422,-596.680,-20.020,-15.137,671222.875,0.016
671222.894,-76.660,-190.918,-23.438,-18.555,671222.875,0.020
671222.897,-18.066,-76.660,-27.832,-7.324,671222.875,0.024
671222.901,1.465,-105.957,-29.785,-6.348,671222.875,0.028
671222.905,-18.066,-404.785,-28.320,-4.883,671222.938,-0.031
671222.909,-17.578,-756.836,-26.855,2.930,671222.938,-0.027
671222.913,24.902,-439.453,-25.391,-0.488,671222.938,-0.023
671222.917,28.320,-110.352,-21.973,1.465,671222.938,-0.019
671222.921,-18.066,-236.816,-11.230,1.953,671222.938,-0.015
671222.925,-36.133,-541.992,-15.625,1.953,671222.938,-0.012
671222.929,-2.441,-842.285,-18.555,23.926,671222.938,-0.008
671222.933,36.621,-467.773,-7.812,24.902,671222.938,-0.004
671222.937,31.250,-192.383,-9.766,9.766,671222.938,-0.007
671222.940,11.719,-279.785,-9.766,9.277,671222.938,-0.003
671222.944,29.297,-289.062,-7.812,20.020,671222.938,0.001
671222.948,52.246,-619.141,-12.695,23.926,671222.938,0.005
671222.952,39.062,-582.520,-15.625,13.672,671222.938,0.009
671222.956,11.719,-552.734,-14.160,7.812,671222.938,0.013
671222.960,19.043,-597.656,-16.113,12.207,671222.938,0.016
671222.964,54.199,-280.762,-12.695,20.508,671222.938,0.020
671222.968,44.434,-498.535,-9.277,18.066,671222.938,0.024
671222.972,-2.441,-481.445,-17.090,-1.465,671222.938,0.028
671222.976,-5.859,-151.855,-18.555,0.000,671223.000,-0.030
671222.979,46.387,-99.609,-22.949,22.949,671223.000,-0.027
671222.983,62.012,-301.758,-17.090,24.902,671223.000,-0.010
671222.987,17.578,-783.691,-10.742,16.602,671223.000,-0.006
671222.991,15.625,-636.719,-16.113,12.695,671223.000,-0.002
671222.995,61.035,-102.051,-19.531,17.578,671223.000,0.002
671222.999,77.637,-167.480,-19.043,21.973,671223.000,0.006
671223.003,51.758,-482.422,-19.043,8.789,671223.000,0.010
671223.007,16.113,-879.395,-16.602,15.625,671223.000,0.014
671223.011,24.902,-764.160,-13.184,27.832,671223.000,0.018
671223.015,53.223,-256.836,-18.555,17.090,671223.000,0.022
671223.019,39.551,-298.340,-20.020,12.207,671223.000,0.026
671223.022,16.113,-228.027,-18.066,1.953,671223.000,0.029
671223.026,29.297,-391.602,-16.602,5.859,671223.062,-0.029
671223.030,64.453,-413.574,-22.461,16.113,671223.000,0.030
671223.034,66.895,-164.551,-24.902,13.184,671223.062,-0.028
671223.038,37.598,-244.141,-17.578,6.836,671223.062,-0.024
671223.042,37.109,-479.004,-11.719,18.066,671223.062,-0.020
671223.046,82.031,-738.281,-4.395,40.527,671223.062,-0.016
671223.050,93.262,-756.836,-3.906,39.062,671223.062,-0.013
671223.054,48.340,-696.289,-4.395,22.949,671223.062,-0.009
671223.058,33.203,-586.914,-5.859,17.090,671223.062,-0.005
671223.062,67.383,-205.078,-12.207,21.973,671223.062,-0.001
671223.065,65.430,-436.035,-13.672,20.996,671223.062,0.003
671223.069,22.461,-793.945,-16.113,6.348,671223.062,0.007
671223.073,0.977,-413.574,-22.461,-1.953,671223.062,0.011
671223.077,5.859,-349.121,-22.461,10.254,671223.062,0.009
671223.081,28.809,-248.535,-20.508,15.137,671223.062,0.013
671223.085,21.484,-431.152,-20.508,14.160,671223.062,0.017
671223.089,-19.531,-861.816,-21.973,12.207,671223.062,0.021
671223.093,-15.137,-540.039,-16.602,9.766,671223.062,0.025
671223.097,26.367,-482.910,-8.789,26.855,671223.062,0.029
671223.101,28.809,-701.660,-9.766,23.438,671223.125,-0.030
671223.104,-7.812,-767.090,-12.207,10.742,671223.125,-0.026
671223.108,-20.508,-753.418,-14.160,12.207,671223.125,-0.022
671223.112,28.320,-362.793,-18.066,20.508,671223.125,-0.018
671223.116,55.176,-257.324,-10.742,28.809,671223.125,-0.014
671223.120,32.227,-294.434,-7.324,16.113,671223.125,-0.011
671223.124,15.625,-313.965,-10.742,13.672,671223.125,0.006
671223.128,32.715,-604.492,-13.672,24.414,671223.125,0.009
671223.132,65.918,-391.602,-19.531,26.367,671223.125,0.013
671223.136,57.129,-475.098,-14.648,34.668,671223.125,0.017
671223.140,29.297,-709.961,-15.625,32.227,671223.125,0.021
671223.144,38.574,-574.219,-20.508,22.461,671223.125,0.025
671223.147,64.453,-845.215,-9.766,45.410,671223.125,0.029
671223.151,50.781,-869.141,-6.836,42.969,671223.188,-0.030
671223.155,14.648,-414.551,-16.602,6.348,671223.188,-0.026
671223.159,18.066,-408.203,-19.531,11.719,671223.188,-0.022
671223.163,62.988,-340.820,-20.020,26.855,671223.188,-0.018
671223.167,62.988,-424.805,-23.438,23.926,671223.188,-0.014
671223.171,15.137,-438.965,-25.879,7.324,671223.188,-0.017
671223.175,2.441,-241.699,-20.020,8.789,671223.188,-0.013
671223.179,37.109,-232.910,-19.531,26.855,671223.188,-0.009
671223.183,45.410,-160.156,-22.461,27.344,671223.188,-0.005
671223.187,11.719,-565.430,-19.531,24.902,671223.188,-0.001
671223.190,-11.230,-938.965,-21.484,17.578,671223.188,0.003
671223.194,3.906,-666.016,-30.273,16.113,671223.188,0.007
671223.198,37.109,-306.641,-31.250,27.344,671223.188,0.011
671223.202,32.715,-135.742,-23.438,18.555,671223.188,0.015
671223.206,-7.324,-594.238,-18.555,18.555,671223.188,0.018
671223.210,3.418,-851.562,-14.160,33.691,671223.188,0.022
671223.214,50.781,-297.363,-18.555,28.320,671223.188,0.026
671223.218,36.133,-406.250,-23.926,22.461,671223.188,0.023
671223.222,-4.395,-447.754,-18.555,6.348,671223.188,0.027
671223.226,-11.230,-470.703,-16.602,17.578,671223.188,0.031
671223.229,24.414,-805.176,-20.996,37.109,671223.250,-0.028
671223.233,31.738,-573.242,-25.391,19.043,671223.250,-0.024
671223.237,-8.789,-601.562,-28.320,5.371,671223.250,-0.020
671223.241,-23.926,-638.184,-29.785,5.371,671223.250,-0.016
671223.245,4.395,-459.961,-22.461,18.066,671223.250,-0.012
671223.249,18.555,-787.109,-18.066,26.855,671223.250,-0.008
671223.253,-2.441,-634.766,-24.902,5.859,671223.250,-0.005
671223.257,-19.531,-301.270,-16.113,-4.395,671223.250,-0.001
671223.261,4.883,-160.156,-9.277,2.930,671223.250,0.003
671223.265,42.480,-220.215,-12.695,17.578,671223.250,0.021
671223.269,36.133,-465.820,-14.648,17.090,671223.250,0.025
671223.272,-0.977,-332.031,-23.926,-4.883,671223.250,0.029
671223.276,15.625,-366.211,-29.297,0.488,671223.312,-0.030
671223.280,68.848,-357.422,-25.391,11.230,671223.312,-0.026
671223.284,69.824,-427.246,-23.926,2.930,671223.312,-0.022
671223.288,33.203,-856.934,-23.438,1.953,671223.312,-0.018
671223.292,34.668,-636.230,-23.926,5.859,671223.312,-0.014
671223.296,77.148,-151.855,-19.531,10.742,671223.312,-0.010
671223.300,70.312,-94.238,-18.066,3.906,671223.312,-0.007
671223.304,13.672,-237.305,-30.273,-10.742,671223.312,-0.003
671223.308,-22.949,-444.824,-24.902,-2.441,671223.312,0.001
671223.312,-14.648,-324.219,-15.625,8.789,671223.312,-0.002
671223.315,-15.137,-173.340,-25.879,15.625,671223.312,0.002
671223.319,-55.176,-250.000,-33.691,2.930,671223.312,0.006
671223.323,-88.867,-513.672,-30.762,-5.371,671223.312,0.010
671223.327,-63.477,-707.031,-27.344,13.672,671223.312,0.014
671223.331,-29.297,-701.660,-27.344,17.578,671223.312,0.018
671223.335,-33.691,-740.723,-30.273,4.883,671223.312,0.022
671223.339,-56.152,-625.977,-31.250,-8.301,671223.312,0.026
671223.343,-44.922,-240.723,-29.297,-3.418,671223.312,0.030
671223.347,-19.043,-587.402,-26.367,30.273,671223.375,-0.029
671223.351,-40.039,-861.816,-29.785,20.996,671223.375,-0.025
671223.354,-85.449,-385.254,-34.180,-17.578,671223.375,-0.021
671223.358,-95.215,-263.672,-33.203,-19.043,671223.375,-0.025
671223.362,-58.105,-144.531,-34.668,-7.812,671223.375,-0.021
671223.366,-37.598,-385.742,-33.691,0.488,671223.375,-0.017
671223.370,-49.316,-502.930,-29.297,-8.301,671223.375,-0.013
671223.374,-47.852,-267.578,-26.855,-7.324,671223.375,-0.009
671223.378,-16.113,-408.203,-20.020,9.766,671223.375,-0.005
671223.382,33.203,-477.051,-15.137,14.648,671223.375,-0.001
671223.386,40.527,-698.730,-18.555,7.812,671223.375,0.003
671223.390,19.043,-734.375,-20.020,-4.883,671223.375,0.007
671223.394,30.762,-456.543,-20.996,3.418,671223.375,0.011
671223.397,58.594,-411.133,-20.996,17.578,671223.375,0.014
671223.401,45.898,-137.695,-19.043,4.395,671223.375,0.018
671223.405,-6.348,-401.855,-19.043,3.418,671223.438,-0.027
671223.409,-15.625,-823.242,-17.090,17.578,671223.438,-0.023
671223.413,36.621,-349.121,-25.391,14.160,671223.438,-0.019
671223.417,47.363,-349.609,-28.809,14.160,671223.438,-0.015
671223.421,5.371,-581.543,-26.367,3.906,671223.438,-0.011
671223.425,-1.465,-591.309,-22.461,15.137,671223.438,-0.007
671223.429,39.551,-869.141,-19.531,43.457,671223.438,-0.004
671223.433,66.895,-508.301,-20.020,27.832,671223.438,0.000
671223.437,46.875,-234.375,-13.184,14.160,671223.438,0.004
671223.440,24.902,-294.922,-13.184,21.484,671223.438,0.008
671223.444,39.062,-196.289,-13.184,34.668,671223.438,0.012
671223.448,54.199,-303.223,-17.578,36.621,671223.438,0.016
671223.452,34.668,-436.035,-23.926,21.484,671223.500,-0.029
671223.456,1.465,-486.328,-20.020,14.648,671223.500,-0.025
671223.460,5.859,-208.008,-17.090,19.043,671223.500,-0.021
671223.464,48.828,-133.301,-20.508,27.832,671223.500,-0.017
671223.468,47.852,-437.500,-20.996,25.391,671223.500,-0.013
671223.472,9.766,-698.730,-17.090,16.602,671223.500,-0.010
671223.476,8.301,-570.801,-13.672,17.090,671223.500,-0.006
671223.479,38.086,-188.965,-16.113,21.484,671223.500,-0.002
671223.483,46.875,-56.152,-16.602,24.414,671223.500,0.002
671223.487,-1.465,-561.035,-17.090,18.555,671223.500,0.006
671223.491,-29.785,-580.078,-19.531,16.113,671223.500,0.010
671223.495,-8.301,-122.070,-19.531,22.949,671223.500,0.014
671223.499,8.789,-86.426,-18.555,27.344,671223.500,-0.009
671223.503,-8.301,-155.762,-17.578,20.508,671223.500,-0.006
671223.507,-38.086,-582.031,-16.113,22.461,671223.500,-0.002
671223.511,-37.598,-779.297,-21.484,24.414,671223.500,0.002
671223.515,-20.996,-596.191,-19.531,30.273,671223.500,0.006
671223.519,-40.039,-625.977,-10.254,32.715,671223.500,0.010
671223.522,-95.703,-656.738,-12.207,15.625,671223.500,0.014
671223.526,-114.746,-819.824,-12.695,18.555,671223.500,0.018
671223.530,-65.430,-574.707,-15.137,28.809,671223.500,0.022
671223.534,-38.086,-128.418,-21.484,18.555,671223.500,0.026
671223.538,-65.430,-259.277,-21.973,5.859,671223.500,0.030
671223.542,-53.711,-165.527,-18.066,5.371,671223.562,-0.029
671223.546,-8.789,-429.199,-19.531,30.762,671223.562,-0.012
671223.550,4.395,-969.727,-18.555,40.527,671223.562,-0.008
671223.554,-11.230,-570.801,-21.973,5.371,671223.562,-0.004
671223.558,-11.230,-216.797,-20.508,-1.953,671223.562,-0.000
671223.562,32.715,-163.574,-20.020,17.090,671223.562,0.003
671223.565,60.547,-518.555,-24.902,29.297,671223.562,0.007
671223.569,30.762,-992.676,-23.438,22.949,671223.562,0.011
671223.573,1.465,-645.020,-23.926,-2.441,671223.562,0.015
671223.577,8.301,-206.543,-22.461,-2.930,671223.562,0.019
671223.581,23.438,31.738,-22.949,5.371,671223.562,0.023
671223.585,17.090,-203.613,-18.066,10.742,671223.562,0.027
671223.589,-5.371,-550.781,-12.207,9.277,671223.562,0.031
671223.593,1.465,-219.727,-17.578,6.836,671223.562,0.028
671223.597,60.059,-76.660,-18.555,18.555,671223.625,-0.031
671223.601,87.891,-89.355,-15.625,13.672,671223.625,-0.027
671223.604,51.758,-424.316,-18.066,1.465,671223.625,-0.023
671223.608,36.621,-707.520,-20.508,-1.465,671223.625,-0.019
671223.612,69.824,-580.566,-20.996,13.184,671223.625,-0.015
671223.616,71.289,-463.867,-22.461,21.973,671223.625,-0.011
671223.620,19.043,-289.062,-25.879,0.488,671223.625,-0.007
671223.624,-13.184,-329.590,-27.832,4.883,671223.625,-0.003
671223.628,2.441,-785.645,-20.020,42.969,671223.625,0.000
671223.632,32.227,-648.438,-20.508,35.645,671223.625,0.004
671223.636,15.625,-234.375,-29.785,7.812,671223.625,0.008
671223.640,-22.949,-279.785,-31.250,2.441,671223.625,0.005
671223.644,-12.695,-243.164,-30.273,12.207,671223.625,0.009
671223.647,15.625,-483.398,-16.113,22.461,671223.625,0.013
671223.651,3.418,-505.859,-13.672,-0.977,671223.625,0.017
671223.655,-42.480,-282.227,-23.438,-15.137,671223.625,0.021
671223.659,-59.082,-489.746,-20.020,1.465,671223.625,0.025
671223.663,-20.508,-612.305,-15.137,17.090,671223.625,0.029
671223.667,-14.648,-821.289,-7.812,40.527,671223.688,-0.030
671223.671,-62.500,-814.941,-5.859,38.574,671223.688,-0.026
671223.675,-79.102,-302.246,-12.695,13.184,671223.688,-0.022
671223.679,-29.785,-139.160,-10.742,21.973,671223.688,-0.018
671223.683,7.812,-107.422,-3.906,34.668,671223.688,-0.014
671223.687,-7.324,-527.344,-3.906,36.133,671223.688,0.003
671223.690,-8.301,-628.906,-5.859,26.855,671223.688,0.007
671223.694,20.996,-169.922,-6.836,29.785,671223.688,0.011
671223.698,48.828,-332.031,-12.695,39.062,671223.688,0.015
671223.702,49.316,-496.094,-16.113,20.996,671223.688,0.019
671223.706,11.719,-767.578,-9.766,16.113,671223.688,0.023
671223.710,21.973,-818.359,-6.348,20.996,671223.688,0.027
671223.714,74.219,-263.672,-11.719,13.184,671223.688,0.030
671223.718,61.523,-141.602,-15.137,2.441,671223.750,-0.028
671223.722,30.762,-167.969,-14.648,-11.230,671223.750,-0.024
671223.726,36.133,-498.047,-18.555,4.883,671223.750,-0.020
671223.729,70.801,-600.586,-24.414,25.879,671223.750,-0.016
671223.733,84.473,-182.129,-23.438,19.043,671223.750,-0.019
671223.737,44.922,-224.609,-21.973,8.789,671223.750,-0.015
671223.741,28.320,-275.879,-24.902,1.953,671223.750,-0.012
671223.745,52.734,-471.191,-24.414,17.090,671223.750,-0.008
671223.749,72.754,-623.535,-21.484,31.250,671223.750,-0.004
671223.753,44.922,-622.559,-24.902,23.438,671223.750,0.000
671223.757,7.324,-638.672,-28.809,15.137,671223.750,0.004
671223.761,13.184,-338.867,-26.855,11.230,671223.750,0.008
671223.765,41.504,-361.328,-14.160,30.762,671223.750,0.012
671223.769,28.809,-795.410,-7.812,45.410,671223.750,0.016
671223.772,-12.207,-642.090,-18.555,20.996,671223.750,0.020
671223.776,-4.395,-225.586,-20.020,12.207,671223.750,0.024
671223.780,43.945,-104.492,-15.137,24.902,671223.750,0.021
671223.784,49.316,-270.508,-12.207,23.926,671223.750,0.025
671223.788,8.789,-524.902,-8.301,19.043,671223.750,0.029
671223.792,-2.930,-612.793,-11.230,19.043,671223.812,-0.030
671223.796,39.062,-530.762,-12.695,28.320,671223.812,-0.026
671223.800,65.918,-567.871,-10.254,30.273,671223.812,-0.022
671223.804,39.551,-774.902,-12.207,18.066,671223.812,-0.018
671223.808,11.719,-916.992,-13.672,22.461,671223.812,-0.014
671223.812,37.109,-696.289,-19.043,26.367,671223.812,-0.011
671223.815,80.078,-198.242,-21.973,18.555,671223.812,-0.007
671223.819,66.895,-272.949,-17.090,10.254,671223.812,-0.003
671223.823,38.574,-381.836,-20.996,-2.441,671223.812,0.001
671223.827,49.316,-494.629,-21.484,12.207,671223.812,0.018
671223.831,83.496,-367.188,-25.879,21.973,671223.812,0.022
671223.835,78.125,-222.656,-27.832,16.602,671223.812,0.026
671223.839,33.691,-368.164,-23.438,14.160,671223.812,0.030
671223.843,22.949,-330.566,-17.090,10.254,671223.875,-0.029
671223.847,52.246,-665.039,-13.672,33.691,671223.875,-0.025
671223.851,45.410,-755.371,-18.066,29.297,671223.875,-0.021
671223.854,-0.488,-323.730,-20.996,-1.953,671223.875,-0.017
671223.858,-8.301,-345.215,-19.043,5.371,671223.875,-0.013
671223.862,32.715,-500.977,-10.742,26.855,671223.875,-0.009
671223.866,46.387,-779.785,-6.348,33.203,671223.875,-0.006
671223.870,19.043,-739.746,-9.277,18.555,671223.875,-0.002
671223.874,-10.742,-354.980,-13.672,10.742,671223.875,-0.005
671223.878,-2.930,-315.918,-9.277,21.973,671223.875,-0.001
671223.882,27.832,-242.188,-12.207,24.414,671223.875,0.003
671223.886,23.438,-575.684,-13.184,24.902,671223.875,0.007
671223.890,2.930,-849.121,-12.207,23.926,671223.875,0.011
671223.894,22.949,-610.840,-15.137,22.461,671223.875,0.015
671223.897,64.941,-505.859,-16.602,29.785,671223.875,0.019
671223.901,68.848,-214.355,-20.508,16.602,671223.875,0.023
671223.905,23.438,-444.336,-23.438,3.906,671223.875,0.027
671223.909,10.254,-723.633,-23.926,14.160,671223.875,0.030
671223.913,55.664,-296.875,-21.973,22.949,671223.938,-0.028
671223.917,56.152,-195.312,-25.879,22.949,671223.938,-0.024
671223.921,2.930,-405.762,-27.832,17.090,671223.938,-0.027
671223.925,-13.672,-673.828,-23.926,20.020,671223.938,-0.023
671223.929,20.508,-816.895,-20.996,24.902,671223.938,-0.019
671223.933,43.457,-469.727,-18.555,15.137,671223.938,-0.015
671223.937,22.949,-298.828,-21.973,11.230,671223.938,-0.011
671223.940,-5.371,-587.402,-26.855,17.090,671223.938,-0.008
671223.944,5.859,-632.324,-19.531,22.461,671223.938,-0.004
671223.948,33.203,-791.016,-13.184,35.645,671223.938,0.000
671223.952,30.762,-649.414,-12.695,17.578,671223.938,0.004
671223.956,-7.324,-324.219,-19.531,-9.277,671223.938,0.008
671223.960,-4.395,-247.559,-24.414,1.465,671223.938,0.012
671223.964,55.664,-205.566,-15.625,28.809,671223.938,0.016
671223.968,60.547,-454.590,-12.695,25.391,671224.000,-0.030
671223.972,23.926,-367.188,-9.277,3.906,671224.000,-0.026
671223.976,22.461,-207.520,-3.418,20.020,671224.000,-0.022
671223.979,55.664,-386.230,-9.277,37.598,671224.000,-0.018
671223.983,62.500,-585.449,-13.184,28.809,671224.000,-0.014
671223.987,27.832,-844.727,-15.137,13.672,671224.000,-0.010
671223.991,10.742,-781.250,-18.555,1.953,671224.000,-0.006
671223.995,33.691,-303.223,-19.531,7.812,671224.000,-0.002
